Timestamp,Encoder Position,target position
0.02098822593688965,0.025482177734375,0.0
0.12779498100280762,0.046295166015625,0.19753797187451028
0.2343578338623047,0.132171630859375,0.39507594374899213
0.3416574001312256,0.3097076416015625,0.5926139156235024
0.44835948944091797,0.5073089599609375,0.7901518874980127
0.5548367500305176,0.705474853515625,0.9876898593724945
0.6615676879882812,1.0009307861328125,1.1852278312470048
0.9485352039337158,1.104644775390625,1.382765803121515
1.056293249130249,1.2887115478515625,1.580303774995997
1.1606121063232422,1.4882659912109375,1.7778417468705072
1.267540454864502,1.689666748046875,1.975379718744989
1.3742618560791016,1.891632080078125,2.1729176906194994
1.4806480407714844,2.089111328125,2.3704556624940096
1.5843820571899414,2.288818359375,2.5679936343684915
1.691054344177246,2.4896087646484375,2.7655316062430018
1.797574520111084,2.685882568359375,2.963069578117512
1.9042139053344727,2.9751739501953125,3.160607549991994
2.1451470851898193,3.080718994140625,3.358145521866504
2.2515876293182373,3.2659454345703125,3.5556834937410144
2.3582911491394043,3.46685791015625,3.7532214656154963
2.4647059440612793,3.665679931640625,3.9507594374900066
2.571165084838867,3.8674163818359375,4.148297409364517
2.6781692504882812,4.0686492919921875,4.345835381238999
2.7847282886505127,4.2687225341796875,4.543373353113509
2.8923282623291016,4.4667510986328125,4.740911324988019
2.9989583492279053,4.6617889404296875,4.938449296862501
3.1058199405670166,4.9486846923828125,5.135987268737011
3.344301700592041,5.0534820556640625,5.333525240611522
3.450746774673462,5.240142822265625,5.5310632124860035
3.5571253299713135,5.4415130615234375,5.728601184360514
3.6640689373016357,5.6414947509765625,5.926139156234996
3.770566463470459,5.8424224853515625,6.123677128109506
3.8772735595703125,6.0406036376953125,6.321215099984016
3.9818830490112305,6.2361907958984375,6.518753071858498
4.085345983505249,6.4366302490234375,6.716291043733008
4.191652059555054,6.635986328125,6.53393608001187
4.298218488693237,6.6689910888671875,6.347282697052009
4.54698371887207,6.5671844482421875,6.160629314092148
4.654089450836182,6.3832855224609375,5.9739759311323155
4.760504722595215,6.1835784912109375,5.787322548172455
4.86710524559021,5.981719970703125,5.600669165212594
4.97342324256897,5.7769927978515625,5.414015782252733
5.08063530921936,5.578216552734375,5.227362399292872
5.187493324279785,5.379486083984375,5.0407090163330395
5.2948901653289795,5.18194580078125,4.854055633373179
5.4012720584869385,4.987457275390625,4.667402250413318
5.507547616958618,4.7003173828125,4.480748867453457
5.727211952209473,4.589019775390625,4.294095484493624
5.833834648132324,4.4103546142578125,4.107442101533763
5.940530776977539,4.217987060546875,3.9207887185739025
6.047044992446899,4.024566650390625,3.7341353356140417
6.153561353683472,3.8315887451171875,3.5474819526541808
6.260059356689453,3.6395263671875,3.3608285696943483
6.366636276245117,3.4509429931640625,3.1741751867344874
6.47320032119751,3.2614593505859375,2.9875218037746265
6.579829454421997,3.072601318359375,2.8008684208147656
6.686000347137451,2.79388427734375,2.614215037854933
6.919090032577515,2.6844482421875,2.4275616548950723
7.030792236328125,2.516754150390625,2.2409082719352114
7.137688159942627,2.3296661376953125,2.0542548889753505
7.244357109069824,2.143280029296875,1.8676015060154896
7.347066164016724,1.955352783203125,1.680948123055657
